dimension,vision_layer_0,vision_layer_1,vision_layer_2,vision_layer_3,vision_layer_4,vision_layer_5,vision_layer_6,vision_layer_7,vision_layer_8,vision_layer_9,vision_layer_10,vision_layer_11
arms/legs/skin-related,-0.2309949524678221,-0.19707134422606032,-0.1989403259831588,-0.18948087087179988,-0.20369878266138985,-0.1872592333133598,-0.23429103162755727,-0.2142302136674472,-0.16924254110463344,-0.10519714417496528,-0.061834307265140165,-0.008793737158310666
shiny / transparent,-0.27292522844546174,-0.2543504088315709,-0.2215549779593804,-0.2209478737858237,-0.25511239503952066,-0.25736199582640795,-0.23926232506498346,-0.2771938757476884,-0.2702028822528344,-0.30569206505932556,-0.2308204216665697,-0.21952808190395068
construction-related / physical work-related,-0.3023896922594924,-0.2610716417185839,-0.23261085697659523,-0.24193282021071805,-0.25932369662440635,-0.2590509437655122,-0.2817858502221571,-0.27140320951014996,-0.257557470709574,-0.2688079292730581,-0.2515739257124312,-0.3613581873691847
fire-related / heat-related,-0.223160598438934,-0.19913103489050954,-0.17362080044001105,-0.19958452129630033,-0.2139329726300938,-0.2353809692597204,-0.24861533699237603,-0.2363695275526061,-0.2578927411909524,-0.22385134571717802,-0.24525984060035655,-0.10337709277875051
head-related / face-related,-0.21005039641512102,-0.20409300229668093,-0.18544193339265935,-0.17386939946970936,-0.20030876747594228,-0.1805244224003415,-0.17194397769811087,-0.18481704882016103,-0.18302308399560197,-0.04738362531596452,-0.07593186515392913,-0.06395201123531158
beams-related,-0.25563164638393765,-0.1861129495060787,-0.1515433643419668,-0.18801305237023502,-0.13194796092129857,-0.13068199694383087,-0.15055364925472126,-0.1656045874892209,-0.16824409927543127,-0.24022310668830693,-0.3355610813935124,-0.2728377449400683
seating-related / put things on top,-0.24847643558463872,-0.22007177630122166,-0.15405188082432253,-0.1790225413667692,-0.18318471030995087,-0.1882671781698646,-0.19092341971446758,-0.19909827028544624,-0.17346345374241556,-0.13173048859879577,-0.27686957612765184,-0.22931396579875374
container-related / hollow,-0.2760856788724968,-0.2566414176221474,-0.20475142762870413,-0.22561317356533728,-0.22322383643776877,-0.21790103272291472,-0.2604229742001982,-0.2718757796317077,-0.24486949481187192,-0.25318653790374857,-0.2705642584689807,-0.23425282120640278
child-related / toy-related,-0.20512406572345965,-0.19079317698039566,-0.15757515937170674,-0.183578276515574,-0.18994514988655098,-0.19750476006996398,-0.23374731008064487,-0.2510478763010253,-0.18354325265778004,-0.2551491214499353,-0.16323640254427763,-0.17852936366843863
medicine-related,-0.2135615551291994,-0.19880444099538885,-0.17360133442293813,-0.1806483520903237,-0.20951484718948787,-0.21166949713313477,-0.22750117747492515,-0.22724139722466408,-0.2424869343879461,-0.25854714817637636,-0.21599630485840016,-0.16815533466634291
has grating,-0.22820492599466813,-0.14555860509831287,-0.13152682435451446,-0.1486451205337287,-0.12837734075281393,-0.13745027571194135,-0.18725570708833805,-0.20382892070741088,-0.19676412257628662,-0.2409244876618315,-0.24961757819123243,-0.22761760616923077
handicraft-related,-0.2528386066166437,-0.22174841186113614,-0.19113504265934766,-0.19956530115194582,-0.22380983838911805,-0.24340938623626251,-0.28682715452293817,-0.27761237636827474,-0.2790999273501835,-0.3175978089994971,-0.3309931746925565,-0.33397169332738286
cylindrical / conical,-0.2137843140239215,-0.1999579864112988,-0.1968079835044243,-0.2179044037642599,-0.23826175024005614,-0.2601710698788988,-0.2649797432936536,-0.2763198800605846,-0.2869278759104563,-0.301257427013383,-0.3175181583977533,-0.30941424250199856
