dimension,vision_layer_0,vision_layer_1,vision_layer_2,vision_layer_3,vision_layer_4,vision_layer_5,vision_layer_6,vision_layer_7,vision_layer_8,vision_layer_9,vision_layer_10,vision_layer_11
thin,-0.5347236199322545,-0.558882500437897,-0.49140222921780774,-0.4239834722561926,-0.41808810133503616,-0.4281022198064235,-0.42429371296016116,-0.3498388947425157,-0.39167347522475593,-0.38222615514147584,-0.5318893967097078,-0.4441023288762347
bulbous,-0.4805095539571498,-0.5189848135627482,-0.47957068389670443,-0.47131226959618533,-0.49015181972787336,-0.3995361204019685,-0.40419437928622237,-0.5188708490380642,-0.46538658486464346,-0.48669268321916026,-0.5014088159837569,-0.39989755554469175
green colour,-0.04605147069561588,-0.006337162424309595,0.10951765076028663,0.0538081215516103,0.13969390281574412,0.12528848388385516,0.05371000716499563,-0.06273695110324029,-0.12184756277367903,-0.3042253613244372,-0.309136257306438,-0.26520412566644525
blue colour,-0.4369834329948743,-0.17725895795721702,-0.1398821054337429,-0.3306895412364774,-0.10748231138071662,-0.17313413355137186,-0.15293382442561554,-0.4097312951211667,-0.26473490772619823,-0.28072286316942785,-0.424519477239951,-0.3326400258521782
shell,-0.35939884514268683,-0.468580071811874,-0.34237070005740833,-0.26062737029004945,-0.3313627544974458,-0.3396982123147454,-0.40114737007453294,-0.28731600425911386,-0.27842353563,-0.2696063570083038,-0.3630325088396549,-0.48164140689578483
"gemstone, smooth",-0.3957936874995691,-0.4774566271898424,-0.46389432292078214,-0.4395072272244429,-0.3487430288184994,-0.3347297006365768,-0.30062560398919036,-0.39745413178213407,-0.32554611208368134,-0.2681272696801962,-0.26235398536713017,-0.38210142886823095
sheet,-0.38002866737964425,-0.42341991562075254,-0.4220278628551182,-0.34729512555921893,-0.4189878805349596,-0.3719947863681392,-0.3780900300774994,-0.3795658209246393,-0.3118919212045541,-0.35288339336219,-0.2923706266465216,-0.32061211387088595
hair,-0.35908383031460955,-0.3804611838753371,-0.34770433290251135,-0.3795729531930012,-0.45844815814211715,-0.45061119038547104,-0.4895382160161814,-0.4117812161784491,-0.40700260140344713,-0.4494289714203743,-0.40148686681101275,-0.3968418114691199
spongy,-0.43478028091272103,-0.44184522764725487,-0.4175281691225756,-0.4240440780509869,-0.4047643686908817,-0.41545329143415555,-0.31632201349518163,-0.3262238737567178,-0.26822290564283313,-0.343250703044196,-0.36475904556281646,-0.37840152514803704
golden,-0.4066030929022082,-0.3477366624535678,-0.27361592434457926,-0.36250559856898246,-0.3602719859729684,-0.3967329022515449,-0.39589008230792544,-0.3894644146378037,-0.4270291712113503,-0.3967916384004371,-0.5510496400696261,-0.34157867122773666
red colour,-0.20605780084015546,-0.2659978616546175,-0.2794414484792387,-0.35999010419152655,-0.223916131952133,-0.2194567222242132,-0.17673882098258908,-0.1950817435389467,-0.19208221799379777,-0.1893824466841143,-0.25493786267107166,-0.2638829989135505
"round, smooth",-0.38851748595008573,-0.3773044296827748,-0.3680069210221375,-0.3999629308446393,-0.28868240767514064,-0.32025682261651967,-0.2542385541802774,-0.23406450098316167,-0.24388426644561512,-0.19508892034232694,-0.25296886062750845,-0.3144742381433143
cream colour,-0.3415151514463939,-0.33139188395372177,-0.2577882021223217,-0.20364415426018145,-0.24657031619861924,-0.26826767780506655,-0.3231114214768567,-0.273205554027357,-0.20393324846001204,-0.2728259009227407,-0.45225773278768844,-0.3458246350764853
bumpy,-0.40777042313251366,-0.4121596990496512,-0.4450905851449678,-0.43749302176562854,-0.38800088894577267,-0.42818760053458615,-0.3370179649635916,-0.3691777357273691,-0.34931658455050596,-0.4324201691534417,-0.3636891794916701,-0.42775096820003977
hot,-0.1830574838503909,-0.24575633144492515,-0.336293510955364,-0.3322329720699413,-0.2530810543388131,-0.24369223629457992,-0.25849693871132073,-0.2866285220826639,-0.26937942239917945,-0.33449637985161274,-0.3918982835559306,-0.28694363930055844
turquoise colour,-0.19732311731587604,-0.1753887572132784,-0.014176669995302316,-0.15403154411571252,-0.17453798340041238,-0.14738862805225428,-0.13561818074781296,-0.22076152652083647,-0.20370718087474193,-0.2167903292683393,-0.21111045386251215,-0.14752225877481395
