dimension,alex_conv_0,alex_conv_1,alex_conv_2,alex_conv_3,alex_conv_4,alex_fc_0,alex_fc_1,alex_fc_2
viscous,-0.7841698846519622,-2.5579939231338575,-3.409178184660486,-2.9559194101403268,-2.4150573219918714,-6.402521498205855,-4.6766769118159415,-3.1996131275921655
black colour,-0.2595200597162739,-1.0435191904074959,-1.4946540328300504,-1.7840010651402523,-1.1097150052219718,-4.622218260656609,-3.0155877040227983,-1.7416924963796068
brick,-0.7758363398472765,-2.535516913578821,-2.4549318884263434,-2.3878613516773317,-2.156537453748973,-5.455942197777231,-4.273160026765298,-2.98698182919138
swirly,-0.9009251893158647,-3.0210649556624167,-3.2743734247307286,-3.4075198087037215,-2.6821884157440263,-7.159668481520606,-5.452664643763329,-3.0516702645402205
maroon colour,-0.2764232358794769,-1.250480280995975,-1.8495759410908508,-1.6335180078708098,-1.2034092147851436,-4.7465635299610796,-3.6410581766384933,-2.0670401549576605
"lines, long, tubular, vertical",-0.8725719885577499,-2.334441305883143,-2.195083716498028,-2.5663150240825026,-1.6834176130321965,-5.950507460534573,-4.492549815633853,-3.103885255744948
mesh,-0.8508671879622447,-2.15072082392246,-2.641262573156294,-2.561433281170392,-1.7177055393727412,-6.541389521392957,-4.4708505538709025,-2.908227926364573
yellow colour,-0.11202002041980808,-1.0298581627653767,-1.4422747277532753,-1.5939472312775087,-0.972181076133942,-4.762709956152478,-3.3866183561848597,-1.8287946169773392
multi-coloured,-0.6629644548296305,-1.4634577847852306,-1.9511526034729445,-1.542641530664611,-1.126730309709571,-5.834722627970346,-4.425085651888179,-2.3836993857309827
thin,-0.6798832603110014,-2.000428134449498,-2.4359267701657172,-2.328674614579746,-1.9954527023856432,-5.473672208561521,-4.423846276488758,-2.986206570345554
bulbous,-0.6301313036950111,-2.1115699300267505,-2.641951515032129,-2.8801170591122967,-2.121628272314851,-5.750392434548022,-4.109216829902569,-2.669545302214045
green colour,-0.11498016453358106,-0.5396190094773619,-0.7855550440839265,-0.6533065457766438,-0.4014602866336243,-2.777281989180585,-2.012831087663744,-1.0664055866487736
blue colour,-0.4239273907424861,-1.0212921228271994,-1.3301641676846363,-1.5054760286550573,-0.8033202963203738,-3.5586645348290045,-2.666496019109189,-1.4097512659255997
shell,-0.5293835048217357,-1.7937145465814486,-1.8678948484091937,-1.9014120026119468,-1.666965418197405,-4.401934231924154,-4.208450890452092,-2.264395085429936
"gemstone, smooth",-0.5290042249542293,-2.0318057726849448,-2.5841928828943193,-2.2460592028670927,-1.773755435489191,-6.219830605972229,-4.504218072246945,-2.757120878422838
sheet,-0.49412488301976887,-1.6560577450461635,-2.34332960185624,-1.9443433099770386,-1.3775668801400927,-3.5479640019583663,-2.8523026247246746,-1.9411583802518813
hair,-0.5095279603844847,-1.7666298155401101,-2.3260530274414375,-1.848536248951485,-1.6741205321797383,-4.4959482098975085,-3.116578095093563,-2.2469834049605906
spongy,-0.5621471290739568,-1.7509067568343535,-2.266236880550233,-1.9624075269927608,-1.64314138865902,-5.457967018943723,-3.955239484270458,-2.7950143573250923
golden,-0.5977847244921066,-1.5006645561200163,-2.0665320294840246,-2.230688353608682,-1.490417502081387,-4.747326181164407,-3.361472402381577,-2.567836818811008
red colour,-0.2656512568805318,-0.4163316015586973,-0.7360692834306022,-0.4937808412356606,-0.24142838702961256,-2.376208466702541,-1.5847296452243755,-1.2332555001203307
"round, smooth",-0.41788324473224137,-1.5841081114643565,-1.8762747318072215,-1.86990318453797,-1.7340368635796772,-4.261909054644658,-2.9910986138886937,-2.011929213256431
cream colour,-0.30141479581468134,-1.1218380087326776,-1.2618495101978082,-1.4047205741186057,-0.845356672013744,-3.6037412851374775,-2.395505789337956,-1.5093852245591712
bumpy,-0.4616394516497606,-1.4677867848707806,-2.3908570756933294,-2.4079791145174934,-1.7475448958140842,-4.654729987510417,-3.2544015725066284,-2.2155304440297594
hot,-0.32832157215469016,-1.0454188960394308,-1.1740994049924875,-1.1486388298717545,-0.9175268131366834,-2.235663308381598,-1.9778313970522015,-1.3858687362805657
turquoise colour,-0.23585275117850157,-1.001617093316732,-1.2404455222806616,-0.7894236002121635,-0.7902563256065078,-2.9063884199142884,-2.2656258385425803,-1.252141736551967
