dimension,V1,V2,V4,IT
music-/hearing-/hobby-related/loud,-18.52633901945265,-72.51781800338593,-27.356835709262004,-5.389999191092658
grid-/grating-related,-22.667258647524513,-55.42863117208576,-17.200234524672087,-4.909339217813293
repetitive/spiky,-14.730646255401933,-38.885022482319826,-16.05544713587458,-5.941513078423684
construction-/craftsmanship-related,-19.290574085363428,-70.25519422836226,-15.72654106146895,-5.575292962564109
spherical/voluminous,-37.0412540048396,-77.95079943807026,-21.52654710305182,-5.210857456399778
string-related/curved,-30.03539407406091,-97.15071345278218,-31.97161563488741,-5.4277342406861875
seating-/standing-/lying-related,-24.535368344000307,-71.35938254212714,-18.063648997169462,-4.214342738744361
flying-/sky-related,-27.161353790635513,-124.8582691090628,-24.583286288121613,-4.4429211317510795
bug-related/non-mammalian/disgusting,-38.17453503171646,-92.2332600147634,-30.84118295910914,-6.2971563906154335
transparent/shiny/crystalline,-38.83341254375117,-96.73881630016909,-35.80938351704704,-8.104232018653326
sand-colored,-31.6304699303412,-124.65075594451216,-29.440276661756105,-6.149772159547638
green,-11.228316130393761,-39.877376917018594,-12.123723773526454,-6.419726415798276
bathroom-/wetness-related,-53.00025044730646,-185.1285789654516,-42.00594309846485,-9.057526385069885
yellow,-17.103279068855684,-75.9858554074052,-17.529822069244325,-6.985006406967382
heat-/fire-/light-related,-43.44938614537513,-209.9721066082037,-57.44333373634818,-8.28850889357027
beams-/mesh-related,-20.177608906243755,-62.84142757261493,-19.037604365367194,-5.8026454899902316
foot-/walking-related,-45.115200832453866,-172.67759113783166,-40.343202594802314,-11.31167715366023
box-related/container,-22.911818041997343,-66.29536888312558,-22.12582529434508,-5.946902128709325
stick-shaped/container,-42.19748192330867,-156.09848127473,-33.441986057870096,-6.949799126820364
head-related,-53.4229594324169,-151.0893576671038,-28.293719820251777,-6.614697840958456
upright/elongated/volumous,-24.419246205011678,-111.4074948706185,-22.275577853242357,-5.579368921522258
pointed/spiky,-48.23717416637303,-203.4910507195072,-39.08419785968239,-8.64179059334204
child-/toy-related/cute,-26.21736653468027,-60.169513605963004,-21.814454817851388,-7.913081560339565
farm-related/historical,-23.073341148566904,-44.7144752087977,-16.852006661251703,-8.21461896884124
seeing-related,-42.95346192121307,-112.57422550958226,-27.94550218411161,-6.976928487656489
medicine-/health-related,-41.98290232968587,-177.70922365476136,-45.161247130415646,-9.55846915076483
sweet / dessert-related,-28.422140819891318,-76.43743983884423,-24.12181461078713,-8.745035914761445
orange,-32.100413301609635,-74.36521538065095,-20.947002864181208,-9.392194553298317
thin/flat/wrapping,-51.43876713705142,-121.5281561019082,-29.557096800336105,-8.95614887778827
cylindrical/conical/cushioning,-49.54865196009602,-178.83465145963493,-38.508414940657005,-8.345809769133492
coldness-related/winter-related,-54.75076742498523,-230.46529312999942,-58.073655909321744,-12.301938628063777
measurement-related/numbers-related,-29.54334826209567,-100.57975880810618,-28.446821213092772,-6.297350794282907
fluffy/soft,-43.928577724136325,-174.87664087043618,-39.731025648696736,-10.878457458089766
masculine (stereotypical),-63.11347849734246,-234.25944336481848,-53.5613685886308,-14.10492535273462
fine-grained pattern,-82.85157286349018,-531.2919913332696,-156.5246875841836,-41.44672333693393
