dimension,vision_layer_0,vision_layer_1,vision_layer_2,vision_layer_3,vision_layer_4,vision_layer_5,vision_layer_6,vision_layer_7,vision_layer_8,vision_layer_9,vision_layer_10,vision_layer_11
swirly,-2.1789076497188202,-2.0320110492083887,-2.0810271499375865,-1.6602213774733632,-1.7428133297460318,-1.6749347859002257,-1.4811377590939596,-1.4491700063458186,-1.554603288994306,-1.968125030746549,-4.238331873535311,-3.255052465633832
maroon colour,-1.1122994679140925,-0.69289330868415,-0.8482231189953839,-0.9233748379499109,-1.0592081853211224,-0.9683468227252021,-0.8240544725544172,-0.944706218702865,-0.9643233402091758,-1.2784052035012032,-3.3566426816098307,-2.302296795692725
"lines, long, tubular, vertical",-1.7163599345325697,-1.351922234571929,-1.0517031428520678,-0.9629827521623773,-0.9212546210034731,-1.0592666617850872,-0.8861421974626329,-0.9989767294147565,-0.9906731479954645,-1.3890522620955954,-3.726661065453343,-2.646790718110677
mesh,-1.6161382009724328,-1.3718258939602292,-1.1169274101853044,-0.9719775155620316,-0.9444409296933651,-0.9487267231593344,-0.8066153367045295,-0.7390879622724957,-0.8136111595553528,-1.0405780039035823,-3.724989611220762,-2.0601345346833764
yellow colour,-0.5877692187780867,-0.5348939669785375,-0.6551695907046671,-0.6981462395752471,-0.7784619911120325,-0.804720128737036,-0.7571825568252244,-0.8479950142061969,-0.9049525835320216,-1.1619975827124205,-3.589689871599348,-2.025125280097557
multi-coloured,-0.7058725711309866,-0.5881687681779721,-0.6277425548227946,-0.624980760747575,-0.8757495673675249,-0.7990037591777606,-0.5570751011930051,-0.4795214346058745,-0.5037097034519591,-0.7238586138806629,-2.1681893512084156,-1.6252376605481986
thin,-1.7978008930176341,-1.7775750299981734,-1.560681995364896,-1.4485407045962346,-1.3617069423340538,-1.3421509505811948,-1.1899529774749453,-1.122394318338813,-1.2490661770428892,-1.3174633197488266,-3.567364978301949,-2.160500336338129
bulbous,-1.5598888453872521,-1.4615596827843955,-1.6794817311944326,-1.4291942501356498,-1.372808488071751,-1.359703257650101,-1.113859380667341,-1.07845463287717,-1.2048188138487532,-1.3898770645435392,-3.1306475398810925,-2.3461030564895604
green colour,-0.3697724869904533,-0.2023000788069893,-0.2910469038344594,-0.25166340965944545,-0.37910720133871756,-0.23186179295713982,-0.17775567131023706,-0.20708995326318158,-0.3702281346172651,-0.5610086410708461,-1.8640330087122279,-1.1863702778972796
blue colour,-0.6487714638923219,-0.5935549361166168,-0.813450028467591,-0.7104122821985841,-0.8349161864593844,-0.845812782679036,-0.7351358551719605,-0.8931026381641274,-0.8949501729186373,-1.1578587537973046,-3.178563795668473,-1.8260714703250298
shell,-1.1893606179055074,-1.1721139288537707,-1.425516211480181,-1.1897517980422516,-1.2879172616567875,-1.3044515522712659,-1.2187475855636638,-1.1049278788408983,-1.0750213890566829,-1.3415075735819553,-2.3178351154492396,-1.7581669826807311
"gemstone, smooth",-1.4233173563301462,-1.494295316159889,-1.5957847456927916,-1.4478188080640941,-1.2958228249344965,-1.195076802168202,-1.0134381534112817,-0.9966806762550418,-1.0323866344311479,-1.1514243553624905,-2.8508733969880207,-1.941005397983278
sheet,-1.1675654392450316,-1.1871344570176396,-1.1998782700328867,-1.0278601341079705,-1.1852280030846702,-1.028270477358269,-0.9253130420430473,-0.8886980668836373,-0.8905661869682477,-1.0627837294255564,-2.412906644721872,-1.5631203088998231
hair,-1.2989928453531494,-1.2737941743951975,-1.5746941350942563,-1.3010366804823144,-1.434046460524641,-1.2347075109855923,-1.1017030254546656,-1.100329486269802,-1.0437173353117783,-1.1530783770597504,-2.499176764433468,-2.040651789478834
spongy,-1.4134326573241394,-1.3349776851835893,-1.3033764210123024,-1.213538001852407,-1.4934729482510165,-1.3880003609209055,-1.122872099114312,-1.056560877863535,-1.1948877055858382,-1.0495801248037817,-3.2223498736966185,-1.8352932591920212
golden,-1.3781720837685794,-1.1593910413162356,-0.9871838983320629,-1.2336313609817418,-1.3734020318380091,-1.2330618493366066,-1.1640927945807422,-1.261974551071638,-1.0737369118234565,-1.4792021706847622,-3.6717066292276037,-2.0268917407664264
red colour,-0.39051793026560655,-0.26987802222616497,-0.3497462418780928,-0.2549095451250656,-0.3739531151821698,-0.39367144228381656,-0.31225271269936195,-0.35872917238587476,-0.3562307427346818,-0.5923904713867256,-1.2940964117965024,-1.0666065534758427
"round, smooth",-1.2774138649984175,-1.3059211715670886,-1.5005316897050336,-1.4517884581816918,-1.1888241386867802,-0.9906602731416267,-0.6940160375974753,-0.773423866510184,-0.8126105971983664,-0.9218172766060873,-1.362530662126463,-1.0791115843749872
cream colour,-1.1232821817026708,-0.770224279574427,-0.8321589845447837,-0.8576171326583877,-0.9494901538326239,-0.8975618906173592,-0.9064232511418062,-0.8080053683850792,-0.8934736369228742,-1.18379510326433,-2.7869521073025627,-1.7129026229877136
bumpy,-1.3621924585561898,-1.3989092216541184,-1.4045075649701992,-1.4726865983097608,-1.3754742767937151,-1.2746673655742455,-1.0279018689624717,-1.1268498264016542,-1.117509484938132,-1.489186438134638,-2.5249290752174187,-1.817279146311813
hot,-0.8731802733863308,-0.7080187985285418,-0.6390531043149308,-0.854748244220815,-0.880053600594324,-0.7333487641998158,-0.4483506072345744,-0.4482502787331073,-0.5504670432082985,-0.34103011956458706,-1.2202958025722688,-0.8726629191716531
turquoise colour,-0.5372669173827016,-0.40463294480083567,-0.38603548447239633,-0.49988039711022036,-0.55519231630371,-0.43052726769437566,-0.49862452480646824,-0.4626241865548044,-0.7071696261605691,-0.8087531139632704,-1.4943918169029469,-1.2016404646046484
