dimension,V1,V2,V4,IT
long/thin,-0.43364281453601805,-0.4063240090268605,-0.30658422015556197,-0.11477600166407242
weapon-/danger-related,-0.3955792247481009,-0.4021986018679722,-0.3754228863246407,-0.2534915995243925
black,-0.2887637630157631,-0.38852076706423744,-0.3696912540438333,-0.33755579631951593
household,-0.5028009032435579,-0.46962905888848616,-0.31265126501304175,-0.31468443432876536
feminine (stereotypical),-0.42745791366329455,-0.42996873856462625,-0.39657893285221935,-0.20780898312313267
body part-related,-0.3037058825277352,-0.2940137175789437,-0.21029998209577383,-0.06584872123048591
tubular,-0.40866052156432664,-0.38753083878750916,-0.33752620851357107,-0.16729037209866826
music-/hearing-/hobby-related/loud,-0.2854800191141884,-0.29222176832223146,-0.2626855183007528,-0.18828966450435725
grid-/grating-related,-0.3451305903692645,-0.2588322701401933,-0.2332451024343425,-0.22703773478210376
repetitive/spiky,-0.2937172575030764,-0.242686999126019,-0.22186333447541573,-0.2777278811059922
construction-/craftsmanship-related,-0.4312892796127905,-0.41182411442528455,-0.34964375974173656,-0.27859898325582866
spherical/voluminous,-0.357109047405745,-0.32897281547087975,-0.2775498348412968,-0.14489129145710122
string-related/curved,-0.367197088922234,-0.3461746205653089,-0.26813623576294976,-0.15938878516301225
seating-/standing-/lying-related,-0.3696693046788493,-0.3384651252204509,-0.22838710914884008,-0.2805721854375034
flying-/sky-related,-0.22825693249626133,-0.2535670219020827,-0.25435170216351644,-0.09306171975183908
bug-related/non-mammalian/disgusting,-0.270039389513697,-0.23013579705660625,-0.2493688085594412,-0.15912884177311515
transparent/shiny/crystalline,-0.37098001019930993,-0.3643973113709893,-0.339969257688864,-0.284120445954988
sand-colored,-0.40403481658023166,-0.3735549853479594,-0.36942910262899864,-0.3640522393354355
green,-0.05916958011608764,-0.021217600349047405,-0.09812888591740854,-0.18312383596862514
bathroom-/wetness-related,-0.3607121151847459,-0.35388074755351284,-0.34674682402887025,-0.2861117894846388
yellow,-0.26267672790444774,-0.24346303325911922,-0.30097581672403173,-0.28097014706932755
heat-/fire-/light-related,-0.2723679169096558,-0.2786495531960722,-0.2503676309513929,-0.19217207683004012
beams-/mesh-related,-0.3112805898677251,-0.27443641482239434,-0.20189565127635212,-0.2384543137501811
foot-/walking-related,-0.2886702097901668,-0.291132081191005,-0.25494821294980863,-0.19086757101986462
box-related/container,-0.33426325358572306,-0.3286524306180696,-0.2062101245484742,-0.2695413811298524
stick-shaped/container,-0.3516035153826116,-0.3398754455734163,-0.3097544271250692,-0.1932488677656854
head-related,-0.31652824765006393,-0.30284426888381843,-0.23147061889376075,-0.1842158398477982
upright/elongated/volumous,-0.33462676454464435,-0.3311620973020697,-0.21753412704299713,-0.22840587728755812
pointed/spiky,-0.3445616434477947,-0.32792427886978426,-0.3151956456571423,-0.17253207472917165
child-/toy-related/cute,-0.3477439296335345,-0.32639934089247036,-0.3117129708767896,-0.29561708266467135
farm-related/historical,-0.33085308134961955,-0.32618620005470556,-0.2743616854601585,-0.25262878935868316
seeing-related,-0.31307178574924754,-0.3104865929088001,-0.3074670183534933,-0.2576395028228313
medicine-/health-related,-0.31934409417217346,-0.3272970606877845,-0.30488979970567964,-0.24638880096819737
sweet / dessert-related,-0.2962699798778292,-0.2892453596489446,-0.3127263204103621,-0.21566793392582562
orange,-0.2481965921440188,-0.278398218822687,-0.266228644441884,-0.2855570387882409
thin/flat/wrapping,-0.32184541394674415,-0.304540382204604,-0.2984930196742708,-0.21813042605342092
cylindrical/conical/cushioning,-0.3376005272018363,-0.354876163948844,-0.309530746808671,-0.3183589141766423
coldness-related/winter-related,-0.26192791815010996,-0.2600864921088706,-0.26346195247754745,-0.25856469976148366
measurement-related/numbers-related,-0.2813154288329185,-0.2591203904277788,-0.2347153840601306,-0.1030669824037227
fluffy/soft,-0.30115451133509574,-0.290141864669599,-0.2671639844148672,-0.20629877986587264
masculine (stereotypical),-0.30427167904083574,-0.2891417870908408,-0.2948184347348648,-0.24905566878479046
fine-grained pattern,-0.19664838860227607,-0.20154196667720514,-0.19855693616016312,-0.18318511258041315
