dimension,V1,V2,V4,IT
grid-/grating-related,-95.87999208200004,-77.54641794876989,-13.649097150040049,-1.0476510319174426
repetitive/spiky,-65.57107296411661,-93.12391197804318,-14.310446462751372,-1.3966025085286289
construction-/craftsmanship-related,-94.12859503479156,-89.73670159890617,-15.677933725342204,-2.3574203982776316
spherical/voluminous,-100.3154356289107,-107.14531775414416,-18.031535187417997,-1.2643860371592113
string-related/curved,-99.125389564605,-125.29382656715214,-21.298030726234053,-2.2944398529695853
seating-/standing-/lying-related,-106.17600994135285,-120.88602927090247,-19.82245040665295,-1.5779474229711963
flying-/sky-related,-129.40956506823719,-100.30741714532107,-21.00589605014194,-0.9465005025408505
bug-related/non-mammalian/disgusting,-129.49241203238142,-109.35328492201688,-20.530385643762376,-1.2797900382754759
transparent/shiny/crystalline,-141.0002006039256,-109.17943497743468,-19.99351913180103,-2.345660826464115
sand-colored,-87.03328667653932,-77.26539649718978,-16.073242138234555,-1.57048881800887
green,-41.77355442801092,-47.39308518389642,-10.799069238419685,-0.7735756586094443
bathroom-/wetness-related,-150.7759103411026,-144.9924617521438,-27.07170635244314,-3.6633402510256152
yellow,-97.51827416477806,-80.1870598174356,-14.877712532954765,-1.3496877364754052
heat-/fire-/light-related,-201.05090692442198,-186.60801668143833,-29.61865540868526,-3.527656758753861
beams-/mesh-related,-84.09435397811589,-111.16673365712356,-17.41041654712098,-1.3139708230759064
foot-/walking-related,-124.41947384326113,-190.65596749699904,-34.707772055101685,-4.2803379554737155
box-related/container,-100.96244445736089,-97.40331385352286,-15.770013808782949,-1.8281894369754645
stick-shaped/container,-227.09585298434007,-117.02046606973617,-24.527825111533552,-2.388507651787422
head-related,-135.3205058932865,-123.35170642035841,-26.25455998408929,-2.2365906463543834
upright/elongated/volumous,-138.94625002746926,-90.0406998306851,-13.706962713788574,-1.5072680835653451
pointed/spiky,-183.30304981110635,-160.36021505507236,-30.012410190268156,-2.755317616172858
child-/toy-related/cute,-102.63806465502782,-93.66470952913764,-19.236531596508446,-2.987561474361558
farm-related/historical,-63.958970064510446,-95.84683494565614,-16.222636227965204,-2.3116549441155003
seeing-related,-156.00371071066962,-134.39471257846816,-21.387245819717798,-2.829203286038669
medicine-/health-related,-156.9283091935177,-201.9517493980849,-27.029773731525022,-3.1894882296958103
sweet / dessert-related,-122.98157924629452,-90.37119139332421,-20.81680666089715,-2.7826897661700887
orange,-93.1981532482346,-64.62942492875696,-24.703860093193445,-3.1118623603553157
thin/flat/wrapping,-107.11900428039814,-117.43107518449997,-22.373378100938947,-2.816170732075048
cylindrical/conical/cushioning,-121.5373262989074,-119.33584585733088,-24.157761795558592,-2.580523508089314
coldness-related/winter-related,-221.58609941428784,-190.33924109155106,-39.361950763528384,-5.244797474643131
measurement-related/numbers-related,-134.24052792668076,-154.243299575718,-18.235851447114996,-2.6775422563143008
fluffy/soft,-107.85118788935957,-110.5530736174978,-22.812748091485496,-2.4781994545356922
masculine (stereotypical),-273.68014450710166,-185.58321780756947,-27.614739646685877,-4.6668925170925375
fine-grained pattern,-143.7571030078739,-330.32421709201583,-82.32478814540568,-6.545505518478895
