dimension,vision_layer_0,vision_layer_1,vision_layer_2,vision_layer_3,vision_layer_4,vision_layer_5,vision_layer_6,vision_layer_7,vision_layer_8,vision_layer_9,vision_layer_10,vision_layer_11
"beige colour, tan colour",-0.3620524368430027,-0.6481215252556072,-0.5647370760998385,-0.4760284526853964,-0.5832224177530412,-0.64407737687291,-0.6976691711026561,-0.4737354652901362,-0.6626302220952549,-0.42262172564974443,-0.6253469216534289,-0.3667643319712979
viscous,-0.45597810060414146,-0.5556492167431073,-0.4980841864277932,-0.5540293791530515,-0.42107491603370506,-0.5046092043115493,-0.3270004874144927,-0.44316452502485704,-0.3491151527976879,-0.30291582087565416,-0.4073031111381986,-0.3890262978998009
black colour,-0.24656543686919563,-0.10768720146350619,-0.14242802306319247,-0.2998806522195525,-0.2096760653526375,-0.23053438782332103,-0.19424147177266193,-0.39848111511218676,-0.20704973682537675,-0.260050514386744,-0.3446624075837883,-0.40013426253299955
brick,-0.541714513454568,-0.5341669405423937,-0.4872131233820942,-0.4757328954947295,-0.3914209831791893,-0.3519847975332602,-0.36552495622203063,-0.35823905745679596,-0.3117049137908239,-0.2642746083420948,-0.1966632377143207,-0.1780527466008679
swirly,-0.6347324979929521,-0.6165519066150587,-0.521496843183834,-0.4967527832783618,-0.44951938603881625,-0.4509861136310427,-0.4411136900392585,-0.4969679193708876,-0.44544020380005755,-0.533494096688639,-0.4619248343835547,-0.46838040203075426
maroon colour,-0.25340942251999676,-0.4327963435461408,-0.26793574694085076,-0.43123960165098585,-0.36734551616269506,-0.394906867796746,-0.39659313031589716,-0.459403937039498,-0.4143467976457069,-0.3798380443750662,-0.3806526321382486,-0.29498403170211596
"lines, long, tubular, vertical",-0.49332211358181843,-0.33289304430207367,-0.3732356809719728,-0.24182466461867058,-0.23477634730734276,-0.17331231668195124,-0.23937163343394774,-0.22550283095967805,-0.2906800775306273,-0.401793326550989,-0.37641876998152024,-0.26999901970426676
mesh,-0.5139791402929781,-0.27186313725031286,-0.4210147829544564,-0.15336013378618318,-0.18025523654193787,-0.13224343891298562,-0.14608162342450903,-0.2627303069361704,-0.38771142181567075,-0.30053232909727123,-0.30716526109778575,-0.3792787475960966
yellow colour,0.022438946059144427,-0.3162064864676104,-0.30504983601352165,-0.2459608802812383,-0.27853018085778225,-0.36264360724616673,-0.3573221767315433,-0.2608753973616269,-0.32953753909730144,-0.4115531995275372,-0.3807117746531117,-0.09236484357837305
multi-coloured,-0.21279213834270805,-0.343740944729227,-0.29789737046580056,-0.3573917055849236,-0.18568057089684542,-0.23554853716879443,-0.14337689374657225,-0.1862005418541901,-0.16331647944456384,-0.2126352573619994,-0.25028942989646197,-0.33532097018789764
thin,-0.43561567046282135,-0.45003987730083694,-0.3959858528661464,-0.3634954702182325,-0.32588897033458486,-0.35326757183222046,-0.3325657709934742,-0.30130846718142434,-0.348747261178453,-0.32394334859446805,-0.35725900294159163,-0.20373677906390952
bulbous,-0.4143436106636571,-0.42914157689860777,-0.39672800820474086,-0.4008173163001796,-0.3777459682579256,-0.30037548651384927,-0.3254257552315336,-0.4200673634657428,-0.37692839069765216,-0.33007119995967393,-0.3534736216178047,-0.24991261702678025
green colour,0.049699975437849875,0.07729367366859585,0.17023412146665307,0.12185974711434022,0.19489221771231946,0.1790426571762196,0.06542218715521053,-0.011643085071681325,-0.06266017115724676,-0.14972696013107845,-0.19940451962247807,-0.09659661572710854
blue colour,-0.3571533179462585,-0.0816286818352876,-0.05464887021814402,-0.19327802076047162,-0.05346973001678412,-0.09032387972948897,-0.14473611183488178,-0.31501712038770435,-0.2844019910364617,-0.29572929091274625,-0.3687007236434918,-0.23730919102523096
shell,-0.264994146201627,-0.36524316440992055,-0.25984338250133665,-0.22400753811686358,-0.23174575592344482,-0.237280073284041,-0.29773285316897313,-0.18904990771338848,-0.19770828008853192,-0.16054361312204768,-0.21341824695324396,-0.2800706522652572
"gemstone, smooth",-0.3550578031088236,-0.37067988120235507,-0.36390966051653306,-0.34147120492410155,-0.29447077014430656,-0.2994448534348155,-0.22166821008229465,-0.3425483201525812,-0.2800145036919863,-0.18635168600187746,-0.16005537351053167,-0.2850281561895489
sheet,-0.2938695782266578,-0.33246469187380323,-0.3235529639968877,-0.2658147797477355,-0.34948473685810666,-0.314573258515344,-0.31138086095071027,-0.3038833567436996,-0.25002021943456443,-0.23093915404679,-0.18914946095983476,-0.23468591041940146
hair,-0.29127666684029396,-0.2853729615066989,-0.2614579753212214,-0.29746464406788564,-0.38435536064573617,-0.3475300544222213,-0.3799394002517098,-0.33523245125976997,-0.3167110906327344,-0.3047970720025972,-0.26129250810236226,-0.22453001993062305
spongy,-0.3594227700568151,-0.37546927592310353,-0.347243275783492,-0.3346876700847221,-0.3015390671131284,-0.31582474421854756,-0.2718567987969249,-0.28670434769547404,-0.2388759322372489,-0.27115671545150577,-0.2523253554946723,-0.2631451707319472
golden,-0.31238478600488073,-0.2781730912725764,-0.18969392846926714,-0.26559657100770706,-0.26059866526346775,-0.3099350956132394,-0.33154765566885924,-0.28693905020034327,-0.3370187743180384,-0.28794976758298785,-0.4013883062174284,-0.247714679700467
red colour,-0.1149422652504124,-0.1859218171416026,-0.15086179448300618,-0.23014280979742963,-0.16844701528733097,-0.1404195993198467,-0.1314633171716182,-0.1765609047761698,-0.15737233465043965,-0.14502512262923561,-0.19117353522439884,-0.20814236857372403
"round, smooth",-0.30924564701458124,-0.2973341591902785,-0.28152140800121805,-0.31233520419571326,-0.23038363343597257,-0.2599014585969759,-0.21036582420387862,-0.19444367034339693,-0.17661379082334605,-0.17294809947683243,-0.12054457518851525,-0.18771520311651302
cream colour,-0.27633254819305364,-0.28663659698943156,-0.18985246198432648,-0.11880120622828261,-0.16255944289638302,-0.18456530797892468,-0.25215476756996225,-0.2049141604334297,-0.1561936318228474,-0.209134239731112,-0.2791790817116673,-0.24373892176968526
bumpy,-0.350451999021298,-0.34378841042799557,-0.34680635030682594,-0.3158859224660808,-0.2845292187800361,-0.3601955102113825,-0.2784750315763651,-0.30469829773192103,-0.3056324556778125,-0.33492184696580085,-0.28810184438588404,-0.2759771890007616
hot,-0.14879064844709422,-0.19035272101933076,-0.21711215292658492,-0.24527270960092618,-0.2050636406005495,-0.17411551741798714,-0.1572209389604824,-0.15273072470155746,-0.1881773752971132,-0.21884903871530614,-0.2150468660264686,-0.10416497895920696
turquoise colour,-0.12242118606859642,-0.10296019158445646,0.06307888176411025,-0.09385130572601907,-0.11678354395228996,-0.11697453094184529,-0.11796964732926796,-0.15323849613246243,-0.17724665741814527,-0.1572853133247556,-0.1814971121246114,-0.12659644563538786
